,edit_count,sentiment,neg_sentiment
2013-06-05,6.166666666666667,-0.2430607491521653,0.48774735938831315
2013-06-06,6.4,-0.27494230123531693,0.5210806927216465
2013-06-07,6.433333333333334,-0.3081596320089884,0.5544140260549798
2013-06-08,6.366666666666666,-0.2751481985268183,0.5210806927216465
2013-06-09,6.033333333333333,-0.2689670520243235,0.5010806927216465
2013-06-10,6.033333333333333,-0.2986604667919067,0.5177473593883131
2013-06-11,5.966666666666667,-0.3076935591516085,0.5260806927216464
2013-06-12,6.133333333333334,-0.315861244421918,0.5460806927216465
2013-06-13,6.2,-0.31661492528688784,0.5627473593883131
2013-06-14,6.3,-0.3257722075995989,0.5660806927216464
2013-06-15,6.233333333333333,-0.3578526592470395,0.5660806927216464
2013-06-16,5.766666666666667,-0.34309063303357523,0.5422711689121226
2013-06-17,5.633333333333334,-0.36959638384864885,0.555604502245456
2013-06-18,5.633333333333334,-0.36959638384864885,0.555604502245456
2013-06-19,5.566666666666666,-0.40291795917238954,0.555604502245456
2013-06-20,5.5,-0.3702741115081922,0.5222711689121227
2013-06-21,5.466666666666667,-0.3370363681305067,0.4889378355787893
2013-06-22,5.4,-0.35780362706601115,0.49727116891212264
2013-06-23,5.266666666666667,-0.30487724682906764,0.4706045022454559
2013-06-24,5.1,-0.27243478915313374,0.4372711689121226
2013-06-25,3.566666666666667,-0.25982413071136906,0.4140827631150212
2013-06-26,2.8,-0.244886053236575,0.40588383838383835
2013-06-27,2.8,-0.244886053236575,0.40588383838383835
2013-06-28,2.7,-0.2547240528453566,0.3947727272727272
2013-06-29,2.7,-0.2547240528453566,0.3947727272727272
2013-06-30,2.7,-0.2547240528453566,0.3947727272727272
2013-07-01,2.3666666666666667,-0.26217502340115334,0.39780303030303027
2013-07-02,2.1,-0.27745885709362456,0.38946969696969697
2013-07-03,2.0,-0.24501903381053503,0.35613636363636364
2013-07-04,1.8666666666666667,-0.24928673932949702,0.35916666666666663
2013-07-05,1.7333333333333334,-0.24803954816526835,0.35805555555555557
2013-07-06,1.5,-0.2161579960821167,0.32472222222222225
2013-07-07,1.5333333333333334,-0.2161269738513326,0.32472222222222225
2013-07-08,1.6,-0.21736141386013183,0.3413888888888889
2013-07-09,1.6666666666666667,-0.25025088630498404,0.37472222222222223
2013-07-10,1.6,-0.2172350152570104,0.3413888888888889
2013-07-11,1.6,-0.18928779107710672,0.32472222222222225
2013-07-12,1.4666666666666666,-0.15116654458027037,0.3047222222222222
2013-07-13,1.4,-0.15041286371530047,0.28805555555555556
2013-07-14,1.2666666666666666,-0.17509784005464069,0.30138888888888893
2013-07-15,1.2666666666666666,-0.17509784005464069,0.30138888888888893
2013-07-16,1.3,-0.20767366987845254,0.33472222222222225
2013-07-17,1.2666666666666666,-0.17442803087215575,0.30138888888888893
2013-07-18,1.2666666666666666,-0.17442803087215575,0.30138888888888893
2013-07-19,1.3,-0.2077407727875407,0.33472222222222225
2013-07-20,1.3,-0.2077407727875407,0.33472222222222225
2013-07-21,1.3,-0.2077407727875407,0.33472222222222225
2013-07-22,1.1666666666666667,-0.18891937437038572,0.3097222222222223
2013-07-23,1.1666666666666667,-0.25514514547964884,0.3430555555555556
2013-07-24,1.1666666666666667,-0.25514514547964884,0.3430555555555556
2013-07-25,1.2,-0.22333755197506103,0.3430555555555556
2013-07-26,0.9333333333333333,-0.21508412512521896,0.32222222222222224
2013-07-27,1.1,-0.22456177266817245,0.34222222222222226
2013-07-28,1.1,-0.22456177266817245,0.34222222222222226
2013-07-29,1.1,-0.22456177266817245,0.34222222222222226
2013-07-30,1.1,-0.22456177266817245,0.34222222222222226
2013-07-31,1.2333333333333334,-0.18521699341516645,0.32222222222222224
2013-08-01,1.3666666666666667,-0.20457240623614142,0.34722222222222227
2013-08-02,1.3666666666666667,-0.20457240623614142,0.34722222222222227
2013-08-03,1.1333333333333333,-0.17212492820289396,0.31388888888888894
2013-08-04,1.0,-0.16112972726424532,0.30833333333333335
2013-08-05,1.0333333333333334,-0.19372191061576205,0.3416666666666667
2013-08-06,1.0,-0.12878231634696324,0.30833333333333335
2013-08-07,1.0,-0.12337350080410639,0.30833333333333335
2013-08-08,0.9666666666666667,-0.12380185256401698,0.30833333333333335
2013-08-09,0.9666666666666667,-0.12380185256401698,0.30833333333333335
2013-08-10,0.9333333333333333,-0.0923257781068484,0.2916666666666667
2013-08-11,0.9,-0.12227933933337529,0.2916666666666667
2013-08-12,0.9,-0.12227933933337529,0.2916666666666667
2013-08-13,0.9,-0.1222119582692782,0.2916666666666667
2013-08-14,1.0,-0.11163228084643681,0.3027777777777778
2013-08-15,1.2666666666666666,-0.10395365486542384,0.29907407407407405
2013-08-16,1.2666666666666666,-0.10395365486542384,0.29907407407407405
2013-08-17,1.3,-0.13721706400314965,0.3324074074074074
2013-08-18,1.2666666666666666,-0.10390432208776473,0.29907407407407405
2013-08-19,1.3666666666666667,-0.13627645634942584,0.3324074074074074
2013-08-20,1.6666666666666667,-0.15420155036228675,0.35833333333333334
2013-08-21,1.7,-0.1292641888834812,0.35833333333333334
2013-08-22,1.8,-0.11386655775485215,0.35
2013-08-23,1.8666666666666667,-0.14643190113482651,0.38333333333333336
2013-08-24,1.9333333333333333,-0.21100282809248677,0.4166666666666667
2013-08-25,1.9333333333333333,-0.21100282809248677,0.4166666666666667
2013-08-26,1.8,-0.16910964152327287,0.39666666666666667
2013-08-27,1.8,-0.16910964152327287,0.39666666666666667
2013-08-28,1.8,-0.16910964152327287,0.39666666666666667
2013-08-29,1.8,-0.16910964152327287,0.39666666666666667
2013-08-30,1.8,-0.1955109510929496,0.41000000000000003
2013-08-31,1.7,-0.20876108299802848,0.41833333333333333
2013-09-01,1.8333333333333333,-0.22732259522985526,0.44333333333333336
2013-09-02,1.8666666666666667,-0.2605892170579345,0.4766666666666667
2013-09-03,1.8666666666666667,-0.2880714773248743,0.49333333333333335
2013-09-04,1.8666666666666667,-0.2887103934199722,0.49333333333333335
2013-09-05,1.8333333333333333,-0.32046367914588364,0.49333333333333335
2013-09-06,1.7666666666666666,-0.3246380546799413,0.4766666666666667
2013-09-07,1.7333333333333334,-0.29132023047517847,0.44333333333333336
2013-09-08,1.7333333333333334,-0.29132023047517847,0.44333333333333336
2013-09-09,1.7,-0.3232294022153925,0.44333333333333336
2013-09-10,1.7,-0.3232294022153925,0.44333333333333336
2013-09-11,1.7,-0.3232294022153925,0.44333333333333336
2013-09-12,1.6666666666666667,-0.29026687136402834,0.41000000000000003
2013-09-13,1.5666666666666667,-0.3008465487868698,0.3988888888888889
2013-09-14,1.2666666666666666,-0.2759493449440709,0.3692592592592593
2013-09-15,1.2666666666666666,-0.2759493449440709,0.3692592592592593
2013-09-16,1.2666666666666666,-0.20938164781641075,0.33592592592592596
2013-09-17,1.2666666666666666,-0.20938164781641075,0.33592592592592596
2013-09-18,1.1666666666666667,-0.17700951355474967,0.30259259259259264
2013-09-19,0.8666666666666667,-0.15908441954188876,0.27666666666666667
2013-09-20,0.8333333333333334,-0.1840217810206943,0.27666666666666667
2013-09-21,0.7,-0.16610440724425846,0.25166666666666665
2013-09-22,0.7666666666666667,-0.1169299022687806,0.22666666666666666
2013-09-23,0.6666666666666666,-0.08416656881570814,0.19333333333333333
2013-09-24,0.6666666666666666,-0.08416656881570814,0.19333333333333333
2013-09-25,0.6333333333333333,-0.11658210784196851,0.19333333333333333
2013-09-26,0.7,-0.08594078848759332,0.19333333333333333
2013-09-27,0.7,-0.08594078848759332,0.19333333333333333
2013-09-28,0.7333333333333333,-0.053207671940326676,0.19333333333333333
2013-09-29,0.5666666666666667,-0.0331864113608996,0.16666666666666666
2013-09-30,0.5333333333333333,-0.0005808666348457262,0.13333333333333333
2013-10-01,0.43333333333333335,0.0429180070757866,0.10833333333333334
2013-10-02,0.43333333333333335,0.043572831650575,0.10833333333333334
2013-10-03,0.5666666666666667,0.0590520688229137,0.09722222222222224
2013-10-04,0.5333333333333333,0.09228316826952829,0.0638888888888889
2013-10-05,0.8333333333333334,0.08182584063874351,0.08611111111111111
2013-10-06,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-07,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-08,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-09,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-10,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-11,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-12,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-13,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-14,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-15,1.4,0.07066531255841255,0.12407407407407407
2013-10-16,1.3666666666666667,0.03736102456847827,0.12407407407407407
2013-10-17,1.3666666666666667,0.03736102456847827,0.12407407407407407
2013-10-18,1.8,0.02824095378701504,0.1445868945868946
2013-10-19,1.9666666666666666,0.03132931282505012,0.15792022792022792
2013-10-20,2.3333333333333335,0.004496600405944818,0.18822325822325822
2013-10-21,3.6333333333333333,0.0030221865443685087,0.20446257446257446
2013-10-22,3.7333333333333334,-0.03700124087676989,0.22470066970066968
2013-10-23,4.3,-0.047433864291202193,0.2462692971516501
2013-10-24,4.733333333333333,-0.07054102969505734,0.2744744253567783
2013-10-25,4.733333333333333,-0.07054102969505734,0.2744744253567783
2013-10-26,4.933333333333334,-0.11697188667792427,0.2994744253567783
2013-10-27,5.3,-0.12667640011935688,0.3206865465688995
2013-10-28,5.433333333333334,-0.17807986618508156,0.34735321323556617
2013-10-29,5.933333333333334,-0.19902976858711166,0.37401987990223284
2013-10-30,6.7,-0.20667752644558152,0.3943097349746966
2013-10-31,6.966666666666667,-0.23592046211191306,0.4128282534932151
2013-11-01,7.0,-0.20316862573254396,0.39616158682654845
2013-11-02,7.533333333333333,-0.201660385616781,0.39666663733159896
2013-11-03,7.7,-0.23472267477528422,0.4299999706649323
2013-11-04,7.933333333333334,-0.2493134653533449,0.4369444151093767
2013-11-05,7.8,-0.2178082976041519,0.42064811881308045
2013-11-06,7.866666666666666,-0.2192123396494273,0.4373147854797471
2013-11-07,8.033333333333333,-0.24165625604970092,0.46398145214641384
2013-11-08,8.466666666666667,-0.2601513425729037,0.48962247778743945
2013-11-09,8.6,-0.2601630543888967,0.5062891444541061
2013-11-10,8.866666666666667,-0.26854361844275,0.5271224777874395
2013-11-11,9.0,-0.2848874385378123,0.5521224777874394
2013-11-12,9.1,-0.31781657091988724,0.5854558111207727
2013-11-13,9.766666666666667,-0.32472594044818087,0.6054558111207728
2013-11-14,9.5,-0.33942386693967985,0.5971224777874394
2013-11-15,9.733333333333333,-0.3642213825817552,0.6256939063588681
2013-11-16,9.8,-0.3968766097660508,0.6590272396922014
2013-11-17,9.366666666666667,-0.38775653898458756,0.6385144191793809
2013-11-18,9.433333333333334,-0.4048050208009248,0.6489906096555713
2013-11-19,9.466666666666667,-0.3838032104085788,0.6381320237969855
2013-11-20,8.466666666666667,-0.39352724722713467,0.6441149297798915
2013-11-21,8.533333333333333,-0.40290621232363366,0.6488768345417962
2013-11-22,8.3,-0.41868611984003834,0.6573082070908158
2013-11-23,8.066666666666666,-0.41596677417669053,0.6568808566634653
2013-11-24,9.3,-0.4282966901212109,0.6794033791859879
2013-11-25,9.5,-0.4311925363745606,0.6805938553764641
2013-11-26,9.233333333333333,-0.4544360963467649,0.6927150674976762
2013-11-27,9.566666666666666,-0.4622397153871482,0.6971595119421207
2013-11-28,9.933333333333334,-0.45151025542996837,0.6922877170703258
2013-11-29,9.666666666666666,-0.4600146305859655,0.6964423064423065
2013-11-30,10.0,-0.47201012103610884,0.7024851914325598
2013-12-01,10.433333333333334,-0.4763107325850624,0.7035963025436709
2013-12-02,10.3,-0.489283494431213,0.7104986594460279
2013-12-03,10.233333333333333,-0.48872184052576834,0.7104986594460279
2013-12-04,9.7,-0.4636737223169229,0.6813319927793612
2013-12-05,9.566666666666666,-0.5025823604763568,0.7013319927793611
2013-12-06,9.833333333333334,-0.493372648129962,0.6979986594460279
2013-12-07,9.8,-0.503741667837006,0.7046653261126946
2013-12-08,9.433333333333334,-0.5180794462341015,0.7123576338050023
2013-12-09,9.833333333333334,-0.5347948699968998,0.7206909671383356
2013-12-10,9.9,-0.517106372095937,0.7098576338050022
2013-12-11,9.933333333333334,-0.5106780290383045,0.7048576338050022
2013-12-12,10.066666666666666,-0.4898692848915942,0.6953338242811927
2013-12-13,10.133333333333333,-0.4875495635920037,0.6935156424630108
2013-12-14,10.666666666666666,-0.508431517427491,0.7205989757963441
2013-12-15,11.133333333333333,-0.4926190708483905,0.7126624678598362
2013-12-16,11.833333333333334,-0.4756326144645609,0.7039668156859232
2013-12-17,13.0,-0.4935405228814906,0.7296811014002089
2013-12-18,14.166666666666666,-0.4967790558693426,0.7312684029875105
2013-12-19,15.2,-0.5113458713887062,0.7389557414888024
2013-12-20,16.1,-0.5080736671772417,0.7371038896369507
2013-12-21,17.533333333333335,-0.4887656748606926,0.7274885050215661
2013-12-22,17.466666666666665,-0.48179024376612567,0.722488505021566
2013-12-23,18.133333333333333,-0.4613884685150387,0.711377393910455
2013-12-24,17.733333333333334,-0.4717780502511824,0.7168548713879324
2013-12-25,18.433333333333334,-0.4735069701943561,0.7173310618641229
2013-12-26,19.133333333333333,-0.4507286637896065,0.7034421729752339
2013-12-27,19.433333333333334,-0.43094077407059717,0.6917755063085674
2013-12-28,19.333333333333332,-0.4371670702834909,0.6946183156731158
2013-12-29,19.066666666666666,-0.4270725646971696,0.6892214902762904
2013-12-30,18.866666666666667,-0.42982643375419294,0.6903011124085442
2013-12-31,18.966666666666665,-0.43745955909469003,0.6947455568529886
2014-01-01,18.9,-0.42277342253990136,0.6859492605566923
2014-01-02,18.966666666666665,-0.42323964901169636,0.6859492605566923
2014-01-03,19.7,-0.43338544462793294,0.7071613817688135
2014-01-04,20.366666666666667,-0.4246294392423675,0.7023994770069087
2014-01-05,20.6,-0.4449524184985861,0.7125955554382812
2014-01-06,20.7,-0.4359109645296752,0.7078336506763765
2014-01-07,23.0,-0.4205780276528588,0.7003219135871747
2014-01-08,23.3,-0.42668644635593805,0.7033219135871747
2014-01-09,23.3,-0.467999403761982,0.7266552469205081
2014-01-10,24.633333333333333,-0.4888372685936239,0.7392478395131007
2014-01-11,25.266666666666666,-0.5044780383233081,0.7462075464728076
2014-01-12,24.933333333333334,-0.511975050095618,0.7502479505132116
2014-01-13,24.566666666666666,-0.4975454293925565,0.7431646171798784
2014-01-14,24.133333333333333,-0.5075227850747441,0.7475296965449576
2014-01-15,23.633333333333333,-0.5247795716194299,0.7562253487188707
2014-01-16,23.1,-0.5137157454157849,0.74980930861862
2014-01-17,22.2,-0.520894846430679,0.7533013721106836
2014-01-18,20.833333333333332,-0.5337061239486557,0.7595029224982804
2014-01-19,19.8,-0.5463989400626398,0.7657992187945768
2014-01-20,18.633333333333333,-0.5553143391585009,0.7695322504687849
2014-01-21,19.233333333333334,-0.5481697483474134,0.7676091735457079
2014-01-22,18.633333333333333,-0.5725006929917483,0.7801091735457079
2014-01-23,18.1,-0.5680517017725457,0.7780350994716339
2014-01-24,17.066666666666666,-0.5795708724882409,0.7847017661383006
2014-01-25,16.733333333333334,-0.5928770772973239,0.7938287502652847
2014-01-26,16.033333333333335,-0.575393178631154,0.7854954169319514
2014-01-27,15.9,-0.5575921308411853,0.7766472094567417
2014-01-28,17.133333333333333,-0.5679096841758652,0.7825995904091224
2014-01-29,17.9,-0.5611421575460519,0.780106712916245
2014-01-30,17.966666666666665,-0.5662030485694404,0.7828844906940229
2014-01-31,17.666666666666668,-0.5521807690741558,0.7763368716464037
2014-02-01,17.6,-0.5288619933143529,0.7652257605352927
2014-02-02,16.933333333333334,-0.5513784959801039,0.7773469726565048
2014-02-03,16.3,-0.5278488398669637,0.7654422107517429
2014-02-04,15.866666666666667,-0.5320990699958223,0.7669127989870369
2014-02-05,15.833333333333334,-0.5193763813190032,0.7605635926378306
2014-02-06,13.933333333333334,-0.5157176633683385,0.758551520203223
2014-02-07,13.2,-0.5038777249396715,0.7527737424254453
2014-02-08,13.266666666666667,-0.4768243691663816,0.7388848535365562
2014-02-09,11.966666666666667,-0.46784915021247186,0.7340700387217416
2014-02-10,11.266666666666667,-0.45735998302348513,0.7299674746191775
2014-02-11,11.4,-0.47783776637231035,0.7410785857302886
2014-02-12,11.533333333333333,-0.5044641291287569,0.7544119190636219
2014-02-13,11.633333333333333,-0.5016667278838637,0.7536543433060461
2014-02-14,11.666666666666666,-0.49995696828974995,0.7536543433060461
2014-02-15,11.133333333333333,-0.5263607980065496,0.7676894310253444
2014-02-16,10.833333333333334,-0.5241192698398845,0.7665783199142332
2014-02-17,10.9,-0.5075682828743873,0.7582449865808999
2014-02-18,10.733333333333333,-0.48694922029173543,0.7315783199142332
2014-02-19,10.266666666666667,-0.47484387300743086,0.7263495617442985
2014-02-20,9.4,-0.4627513639822484,0.7032726386673755
2014-02-21,9.233333333333333,-0.47165558455999174,0.7074393053340422
2014-02-22,9.0,-0.45380755880093054,0.698180046074783
2014-02-23,8.9,-0.4542324624321409,0.698180046074783
2014-02-24,8.466666666666667,-0.46377353587364634,0.7029419508366878
2014-02-25,8.733333333333333,-0.48940613357536444,0.7160732639680009
2014-02-26,8.366666666666667,-0.5236382927434154,0.7336171236171237
2014-02-27,6.966666666666667,-0.5405664751051193,0.741950456950457
2014-02-28,5.866666666666666,-0.5394006311569494,0.741024531024531
2014-03-01,6.166666666666667,-0.5398066875459907,0.7413118873463701
2014-03-02,6.266666666666667,-0.563623871233564,0.7536928397273226
2014-03-03,6.433333333333334,-0.5467073462835631,0.7439706175051003
2014-03-04,6.833333333333333,-0.5164741299978576,0.7273039508384336
2014-03-05,7.7,-0.544680440383607,0.7415896651241478
2014-03-06,8.433333333333334,-0.5576019122009781,0.74864094717543
2014-03-07,8.8,-0.564842486331024,0.751908921031639
2014-03-08,9.166666666666666,-0.5742256857389648,0.7560993972221153
2014-03-09,9.466666666666667,-0.5900397443871802,0.7644327305554486
2014-03-10,9.666666666666666,-0.614419253743467,0.7764697675924858
2014-03-11,10.433333333333334,-0.6169463298978433,0.7774276219986158
2014-03-12,10.866666666666667,-0.6254775412916942,0.7803905849615789
2014-03-13,10.966666666666667,-0.6124596156193304,0.7733730411019298
2014-03-14,10.933333333333334,-0.611400544092847,0.7733730411019298
2014-03-15,10.8,-0.620288535518126,0.777702045430934
2014-03-16,10.533333333333333,-0.6223927176731701,0.777702045430934
2014-03-17,10.833333333333334,-0.606469759517697,0.7693687120976007
2014-03-18,11.133333333333333,-0.6032764846488377,0.7682576009864897
2014-03-19,11.666666666666666,-0.607843826354001,0.7699242676531562
2014-03-20,12.5,-0.630584733705177,0.7979242676531563
2014-03-21,13.033333333333333,-0.6292020274213511,0.7967546770098813
2014-03-22,13.433333333333334,-0.6197765911299215,0.8078657881209925
2014-03-23,14.133333333333333,-0.6114490444969694,0.8036991214543259
2014-03-24,14.1,-0.6432541415603518,0.8203657881209926
2014-03-25,14.666666666666666,-0.6159166594302657,0.8055509733061776
2014-03-26,15.0,-0.6041169890807978,0.7994903672455717
2014-03-27,14.933333333333334,-0.5966091920788082,0.7937664615216659
2014-03-28,16.1,-0.5836704707394383,0.7867897173356194
2014-03-29,16.566666666666666,-0.5738381717354399,0.7826230506689528
2014-03-30,17.733333333333334,-0.5776657319448313,0.7840850389730464
2014-03-31,17.5,-0.5874087331174909,0.7891007129542376
2014-04-01,18.133333333333333,-0.5663575894219227,0.777376575023203
2014-04-02,19.633333333333333,-0.5899219515214458,0.7894048769099956
2014-04-03,19.466666666666665,-0.6070370089192175,0.7986641361692547
2014-04-04,19.733333333333334,-0.5949388328120127,0.7927117552168739
2014-04-05,18.9,-0.5985606922402229,0.793993806498925
2014-04-06,18.4,-0.5804577014189268,0.7851702770871605
2014-04-07,18.0,-0.5515446087262337,0.7699907899076733
2014-04-08,17.866666666666667,-0.5104278140307769,0.7477685676854511
2014-04-09,17.8,-0.5057278558735686,0.7454537528706363
2014-04-10,17.033333333333335,-0.47712784644269796,0.7278292317978393
2014-04-11,16.7,-0.4472288904937712,0.7106996021682097
2014-04-12,16.3,-0.4411802805910857,0.7081933365040493
2014-04-13,16.533333333333335,-0.43756946136060876,0.705971114281827
2014-04-14,16.566666666666666,-0.437376501186298,0.7065663523770651
2014-04-15,17.433333333333334,-0.4191414958399527,0.6966898091671886
2014-04-16,18.6,-0.4175472218191658,0.6958032843444936
2014-04-17,18.766666666666666,-0.42023294472655004,0.6974699510111603
2014-04-18,22.066666666666666,-0.4233764344271226,0.6999349370055581
2014-04-19,23.3,-0.4254637620958663,0.7009671950700741
2014-04-20,23.6,-0.4361514474448001,0.706105039681603
2014-04-21,24.4,-0.4715904728071328,0.7246235582001215
2014-04-22,23.866666666666667,-0.4637518880761103,0.7204568915334548
2014-04-23,24.1,-0.43764205356403546,0.7079568915334548
2014-04-24,24.266666666666666,-0.4575691919469133,0.7184238802613131
2014-04-25,24.266666666666666,-0.44036117006771724,0.709332971170404
2014-04-26,24.333333333333332,-0.4392278519678058,0.7089962708337036
2014-04-27,23.433333333333334,-0.4406531194609993,0.7097230150197501
2014-04-28,23.133333333333333,-0.44135484845635653,0.7091277769245121
2014-04-29,22.133333333333333,-0.414697571097628,0.6937768997315297
2014-04-30,21.433333333333334,-0.42091561659601356,0.6968072027618326
2014-05-01,21.5,-0.44992215863324264,0.7130474697251252
2014-05-02,20.633333333333333,-0.4504862868798011,0.7132105258630241
2014-05-03,20.333333333333332,-0.43094214748574733,0.6872845999370981
2014-05-04,19.366666666666667,-0.44592437224219506,0.6956179332704315
2014-05-05,19.833333333333332,-0.42781243705051075,0.6867290443815427
2014-05-06,19.933333333333334,-0.4342933404773169,0.6900623777148759
2014-05-07,20.4,-0.44025092082590866,0.6932912476104125
2014-05-08,20.9,-0.4670500073504332,0.7081463200741805
2014-05-09,21.133333333333333,-0.46154604749922873,0.705066609929253
2014-05-10,21.833333333333332,-0.4791064804793187,0.7174122889415988
2014-05-11,22.166666666666668,-0.49931091160141866,0.7289863630156729
2014-05-12,22.5,-0.5109683895125317,0.7345886039120314
2014-05-13,22.366666666666667,-0.5096326416925733,0.7337805231039505
2014-05-14,22.333333333333332,-0.5008604394307167,0.7284233802468076
2014-05-15,21.6,-0.49249158074304505,0.724966590123351
2014-05-16,20.366666666666667,-0.4665442106873256,0.710853114946046
2014-05-17,19.9,-0.4478001895630157,0.6991864482793794
2014-05-18,16.1,-0.44388866947726685,0.6967214622849816
2014-05-19,14.433333333333334,-0.4322650361955352,0.6899114264426877
2014-05-20,13.766666666666667,-0.4207676217996124,0.6845542835855447
2014-05-21,13.9,-0.40960038625959333,0.6782579872892485
2014-05-22,13.633333333333333,-0.3925453079120693,0.6532579872892483
2014-05-23,13.366666666666667,-0.3864275646583614,0.6324246539559151
2014-05-24,12.6,-0.36147953023364876,0.6034391467095384
2014-05-25,12.366666666666667,-0.39049815743110217,0.6185906618610535
2014-05-26,12.533333333333333,-0.4050810954208248,0.6274921770125685
2014-05-27,12.766666666666667,-0.40786432197196193,0.629394350925612
2014-05-28,12.533333333333333,-0.38369152885607355,0.6008229223541834
2014-05-29,12.4,-0.4136337798529016,0.6174895890208502
2014-05-30,12.6,-0.41186511363091965,0.6174895890208502
2014-05-31,11.766666666666667,-0.4061623578678077,0.6140845710997032
2014-06-01,11.3,-0.4071162766934481,0.6150342387160375
2014-06-02,11.566666666666666,-0.4175868411085056,0.6358675720493708
2014-06-03,11.733333333333333,-0.4086843379132425,0.6303120164938153
2014-06-04,11.7,-0.4206171637472746,0.6368199530017518
2014-06-05,11.533333333333333,-0.41394988355013107,0.6168199530017519
2014-06-06,10.7,-0.4177154767801195,0.6174372369523692
2014-06-07,10.0,-0.3742228168105132,0.5942488311552676
2014-06-08,9.566666666666666,-0.36889821579778576,0.5914952079668618
2014-06-09,8.8,-0.33967781558064714,0.5763717511767384
2014-06-10,8.433333333333334,-0.33064618163464715,0.5713452961502834
2014-06-11,8.1,-0.33807876525187625,0.5752668647777344
2014-06-12,7.866666666666666,-0.2985371647879079,0.5532971678080375
2014-06-13,8.0,-0.2990009463356607,0.5537300682409378
2014-06-14,7.833333333333333,-0.2922848304635955,0.5337300682409378
2014-06-15,7.966666666666667,-0.30242670927284315,0.5403967349076044
2014-06-16,7.8,-0.2755901298970463,0.5237300682409378
2014-06-17,7.7,-0.25454476396744274,0.5137300682409378
2014-06-18,7.5,-0.24295484940712472,0.5081745126853823
2014-06-19,7.266666666666667,-0.2680897615403416,0.5206745126853822
2014-06-20,6.233333333333333,-0.2727543356954427,0.5232671052779748
2014-06-21,6.266666666666667,-0.30602873394284363,0.5566004386113083
2014-06-22,6.266666666666667,-0.30602873394284363,0.5566004386113083
2014-06-23,6.3,-0.3383775515297424,0.5899337719446416
2014-06-24,6.266666666666667,-0.33832225745976346,0.5899337719446416
2014-06-25,5.766666666666667,-0.3508461558179098,0.5961837719446416
2014-06-26,5.2,-0.33571523068257375,0.5894204869204869
2014-06-27,5.3,-0.32817224964077146,0.6005315980315981
2014-06-28,5.166666666666667,-0.3099381526765711,0.575531598031598
2014-06-29,5.033333333333333,-0.2712476807435696,0.5533093758093758
2014-06-30,5.0,-0.2794897177749552,0.5588649313649314
2014-07-01,5.133333333333334,-0.28072918361503735,0.5587141018023372
2014-07-02,4.966666666666667,-0.3035573242215202,0.5712141018023371
2014-07-03,4.666666666666667,-0.26948496283172424,0.5545474351356705
2014-07-04,4.666666666666667,-0.24344347696581342,0.5402617208499562
2014-07-05,5.1,-0.25637188428030955,0.5633386439268793
2014-07-06,5.3,-0.26938622666782686,0.5716719772602126
2014-07-07,5.433333333333334,-0.3218365308978811,0.5994497550379904
2014-07-08,6.066666666666666,-0.3128352401202471,0.5945072263023582
2014-07-09,6.066666666666666,-0.33110075717623544,0.6028405596356915
2014-07-10,6.133333333333334,-0.3219720951942693,0.5986077554028871
2014-07-11,6.2,-0.30872722742792436,0.5912003479954798
2014-07-12,6.5,-0.3367495862810077,0.6085080403031722
2014-07-13,6.633333333333334,-0.333137513716873,0.60648783828297
2014-07-14,6.9,-0.3509612860976224,0.6314878382829701
2014-07-15,6.733333333333333,-0.3835087292566653,0.6481545049496368
2014-07-16,6.766666666666667,-0.4397610766862587,0.6814878382829701
2014-07-17,7.166666666666667,-0.46826407103628326,0.6957735525686845
2014-07-18,7.766666666666667,-0.4792456718506788,0.7013291081242399
2014-07-19,7.933333333333334,-0.4770708397582876,0.70132910812424
2014-07-20,7.633333333333334,-0.4575599120723028,0.6754031821983141
2014-07-21,7.733333333333333,-0.4251799768871882,0.6587365155316474
2014-07-22,7.733333333333333,-0.4251799768871882,0.6587365155316474
2014-07-23,8.566666666666666,-0.4206084203007026,0.6561724129675447
2014-07-24,8.5,-0.3585787737981018,0.6228390796342114
2014-07-25,8.766666666666667,-0.34571310989878606,0.615431672226804
2014-07-26,8.7,-0.3513531258982622,0.6182094500045818
2014-07-27,9.4,-0.38554526232502895,0.6376538944490263
2014-07-28,9.633333333333333,-0.4057165387695095,0.6662253230204549
2014-07-29,9.766666666666667,-0.4295546100817326,0.6789237357188675
2014-07-30,9.8,-0.4017246658552558,0.6622570690522008
2014-07-31,9.3,-0.3862409986943053,0.6534335396404362
2014-08-01,9.633333333333333,-0.3527278029962274,0.6354848216917183
2014-08-02,9.6,-0.3305186613444381,0.6243737105806072
2014-08-03,9.533333333333333,-0.3476797900735468,0.6327070439139405
2014-08-04,9.233333333333333,-0.3504221829680961,0.6346301208370174
2014-08-05,9.133333333333333,-0.3531171650596819,0.636296787503684
2014-08-06,9.3,-0.33046008357488726,0.6236705248774215
2014-08-07,8.733333333333333,-0.35112743242265104,0.6358352758352759
